href,m2,place,price,price_m2,status,timestamp,title
https://www.athome.lu/en/rent/apartment/ettelbruck/id-7215508.html,80.0,Ettelbruck,950,11.875,S,2021-06-05 00:35:50,Apartment in 1 bedroom Ettelbruck
https://www.athome.lu/en/rent/apartment/strassen/id-7179209.html,55.0,Strassen,1200,21.818181818181817,S,2021-06-05 00:35:50,Apartment in 1 bedroom Strassen
https://www.athome.lu/en/rent/apartment/luxembourg/id-7160303.html,35.0,Luxembourg-Limpertsberg,1050,30.0,S,2021-06-05 00:35:50,Studio in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/luxembourg/id-7204312.html,35.0,Luxembourg-Bonnevoie,1100,31.428571428571427,S,2021-06-05 00:35:50,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7222235.html,35.0,Luxembourg-Centre ville,1200,34.285714285714285,S,2021-06-05 00:35:50,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/walferdange/id-7220578.html,41.0,Walferdange,1100,26.82926829268293,S,2021-06-05 00:35:50,Apartment in 1 bedroom Walferdange
https://www.athome.lu/en/rent/apartment/belvaux/id-7201560.html,58.0,Belvaux,1150,19.82758620689655,S,2021-06-05 00:35:50,Apartment in 1 bedroom Belvaux
https://www.athome.lu/en/rent/apartment/drauffelt/id-7215461.html,61.33,Drauffelt,1150,18.75101907712376,S,2021-06-05 00:35:50,Apartment in 1 bedroom Drauffelt
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7063583.html,60.0,Esch-sur-Alzette,1200,20.0,S,2021-06-05 00:35:50,Apartment in 1 bedroom Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/strassen/id-7195935.html,32.35,Strassen,1200,37.09428129829984,S,2021-06-05 00:35:50,Studio in Strassen
https://www.athome.lu/en/rent/apartment/luxembourg/id-7165530.html,35.0,Luxembourg-Limpertsberg,1100,31.428571428571427,S,2021-06-05 00:35:50,Studio in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/dudelange/id-6411843.html,55.0,Dudelange,1175,21.363636363636363,S,2021-06-05 00:35:50,Apartment in 1 bedroom Dudelange
https://www.athome.lu/en/rent/apartment/rumelange/id-5455792.html,59.0,Rumelange,1200,20.338983050847457,S,2021-06-05 00:35:50,Apartment in 1 bedroom Rumelange
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7190366.html,55.0,Esch-sur-Alzette,1100,20.0,S,2021-06-05 00:35:50,Apartment in 1 bedroom Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7207289.html,140.0,Luxembourg-Neudorf,1100,7.857142857142857,S,2021-06-05 00:35:50,Studio in 1 bedroom Luxembourg-Neudorf
https://www.athome.lu/en/rent/apartment/luxembourg/id-7207953.html,140.0,Luxembourg-Neudorf,1100,7.857142857142857,S,2021-06-05 00:35:50,Apartment in 1 bedroom Luxembourg-Neudorf
https://www.athome.lu/en/rent/apartment/belval/id-7202395.html,48.0,Belval,1100,22.916666666666668,S,2021-06-05 00:35:50,Apartment in 1 bedroom Belval
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7190454.html,60.0,Esch-sur-Alzette,1200,20.0,S,2021-06-05 00:35:50,Apartment in 1 bedroom Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7194577.html,26.0,Luxembourg-Gare,1100,42.30769230769231,S,2021-06-05 00:35:50,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/bertrange/id-7164191.html,57.0,Bertrange,1150,20.17543859649123,S,2021-06-05 00:35:51,Apartment in 1 bedroom Bertrange
https://www.athome.lu/en/rent/apartment/differdange/id-7200353.html,49.0,Differdange,1150,23.46938775510204,S,2021-06-05 00:35:51,Studio in Differdange
https://www.athome.lu/en/rent/apartment/luxembourg/id-7039736.html,28.0,Luxembourg-Belair,1000,35.714285714285715,S,2021-06-05 00:35:51,Studio in Luxembourg-Belair
https://www.athome.lu/en/rent/apartment/luxembourg/id-7163489.html,58.0,Luxembourg-Hollerich,1200,20.6896551724138,S,2021-06-05 00:35:51,Apartment in 1 bedroom Luxembourg-Hollerich
https://www.athome.lu/en/rent/apartment/belval/id-7200351.html,41.17,Belval,1200,29.14743745445713,S,2021-06-05 00:35:51,Studio in Belval
https://www.athome.lu/en/rent/apartment/luxembourg/id-7214445.html,37.0,Luxembourg-Gare,1100,29.72972972972973,S,2021-06-05 00:35:51,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/hautcharage/id-7217906.html,64.12,Hautcharage,1030,16.063630692451653,S,2021-06-05 00:35:51,Apartment in 1 bedroom Hautcharage
https://www.athome.lu/en/rent/apartment/luxembourg/id-7218004.html,25.0,Luxembourg-Limpertsberg,1000,40.0,S,2021-06-05 00:35:51,Studio in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/schwebsange/id-7221024.html,60.0,Schwebsange,1100,18.33333333333333,S,2021-06-05 00:35:51,Apartment in 1 bedroom Schwebsange
https://www.athome.lu/en/rent/apartment/dudelange/id-7218050.html,40.0,Dudelange,1050,26.25,S,2021-06-05 00:35:51,Apartment in 1 bedroom Dudelange
https://www.athome.lu/en/rent/apartment/luxembourg/id-7216248.html,36.0,Luxembourg-Gare,1150,31.944444444444443,S,2021-06-05 00:35:51,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/differdange/id-6727940.html,46.0,Differdange,1100,23.91304347826087,S,2021-06-05 00:35:51,Apartment in 1 bedroom Differdange
https://www.athome.lu/en/rent/apartment/lamadelaine/id-7195917.html,68.0,Lamadelaine,1150,16.91176470588235,S,2021-06-05 00:35:51,Apartment in 1 bedroom Lamadelaine
https://www.athome.lu/en/rent/apartment/luxembourg/id-7219452.html,30.0,Luxembourg-Bonnevoie,1100,36.66666666666666,S,2021-06-05 00:35:51,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7206852.html,35.0,Luxembourg-Belair,1000,28.571428571428573,S,2021-06-05 00:35:51,Studio in Luxembourg-Belair
https://www.athome.lu/en/rent/apartment/oberkorn/id-7204336.html,65.0,Oberkorn,1150,17.692307692307693,S,2021-06-05 00:35:51,Apartment in 1 bedroom Oberkorn
https://www.athome.lu/en/rent/apartment/foetz/id-6936710.html,37.0,Foetz,800,21.62162162162162,S,2021-06-05 00:35:51,Studio in Foetz
https://www.athome.lu/en/rent/apartment/bettembourg/id-7213856.html,35.0,Bettembourg,950,27.142857142857142,S,2021-06-05 00:35:51,Studio in Bettembourg
https://www.athome.lu/en/rent/apartment/luxembourg/id-7221052.html,43.0,Luxembourg-Limpertsberg,1175,27.32558139534884,S,2021-06-05 00:35:51,Apartment in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/luxembourg/id-7188323.html,21.0,Luxembourg-Gare,1090,51.90476190476191,S,2021-06-05 00:35:52,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/luxembourg/id-7220867.html,25.0,Luxembourg-Gare,1100,44.0,S,2021-06-05 00:35:52,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/luxembourg/id-7104461.html,25.0,Luxembourg-Bonnevoie,1000,40.0,S,2021-06-05 00:35:52,Studio in 1 bedroom Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/wilwerdange/id-7218764.html,61.92,Wilwerdange,1100,17.76485788113695,S,2021-06-05 00:35:52,Apartment in 1 bedroom Wilwerdange
https://www.athome.lu/en/rent/apartment/differdange/id-7210195.html,39.0,Differdange,1200,30.76923076923077,S,2021-06-05 00:35:52,Apartment in 1 bedroom Differdange
https://www.athome.lu/en/rent/apartment/steinfort/id-7204333.html,35.0,Steinfort,1000,28.571428571428573,S,2021-06-05 00:35:52,Studio in Steinfort
https://www.athome.lu/en/rent/apartment/petange/id-7192279.html,43.0,Pétange,1100,25.58139534883721,S,2021-06-05 00:35:52,Apartment in 1 bedroom Pétange
https://www.athome.lu/en/rent/apartment/luxembourg/id-7160204.html,25.0,Luxembourg-Centre ville,1200,48.0,S,2021-06-05 00:35:52,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/remich/id-7201491.html,48.0,Remich,1100,22.916666666666668,S,2021-06-05 00:35:52,Apartment in 1 bedroom Remich
https://www.athome.lu/en/rent/apartment/remich/id-7175789.html,22.0,Remich,840,38.18181818181818,S,2021-06-05 00:35:52,Apartment in Remich
https://www.athome.lu/en/rent/apartment/luxembourg/id-7136547.html,58.0,Luxembourg-Cessange,1200,20.6896551724138,S,2021-06-05 00:35:52,Apartment in 1 bedroom Luxembourg-Cessange
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-6723248.html,48.0,Esch-sur-Alzette,1150,23.95833333333333,S,2021-06-05 00:35:52,Apartment in 1 bedroom Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/bettembourg/id-7215049.html,74.16,Bettembourg,1100,14.832793959007551,S,2021-06-05 00:35:52,Apartment in 1 bedroom Bettembourg
https://www.athome.lu/en/rent/apartment/niederkorn/id-7206792.html,31.0,Niederkorn,850,27.41935483870968,S,2021-06-05 00:35:52,Studio in 1 bedroom Niederkorn
https://www.athome.lu/en/rent/apartment/roeser/id-7202730.html,41.5,Roeser,1000,24.09638554216868,S,2021-06-05 00:35:52,Apartment in 1 bedroom Roeser
https://www.athome.lu/en/rent/apartment/luxembourg/id-7196769.html,40.0,Luxembourg-Bonnevoie,1090,27.25,S,2021-06-05 00:35:52,Apartment in 1 bedroom Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/niederkorn/id-7184819.html,48.0,Niederkorn,1000,20.83333333333333,S,2021-06-05 00:35:52,Apartment in 1 bedroom Niederkorn
https://www.athome.lu/en/rent/apartment/luxembourg/id-7160142.html,48.45,Luxembourg-Clausen,1150,23.73581011351909,S,2021-06-05 00:35:52,Studio in Luxembourg-Clausen
https://www.athome.lu/en/rent/apartment/differdange/id-7208326.html,54.0,Differdange,1150,21.296296296296298,S,2021-06-05 00:35:52,Apartment in 1 bedroom Differdange
https://www.athome.lu/en/rent/apartment/luxembourg/id-7208053.html,19.0,Luxembourg-Bonnevoie,1100,57.89473684210526,S,2021-06-05 00:35:52,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-6278452.html,18.0,Luxembourg-Bonnevoie,1100,61.11111111111112,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7190164.html,35.0,Luxembourg-Bonnevoie,1050,30.0,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7089215.html,35.0,Luxembourg-Centre ville,1100,31.428571428571427,S,2021-06-05 00:35:53,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/luxembourg/id-7196098.html,19.0,Luxembourg-Bonnevoie,1100,57.89473684210526,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7190330.html,38.0,Esch-sur-Alzette,850,22.36842105263158,S,2021-06-05 00:35:53,Apartment in 1 bedroom Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7187972.html,19.0,Luxembourg-Bonnevoie,1100,57.89473684210526,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7160870.html,27.0,Luxembourg-Bonnevoie,950,35.18518518518518,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7055465.html,24.0,Luxembourg-Bonnevoie,980,40.833333333333336,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7109272.html,35.0,Esch-sur-Alzette,950,27.142857142857142,S,2021-06-05 00:35:53,Studio in Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7106259.html,18.0,Luxembourg-Centre ville,1200,66.66666666666667,S,2021-06-05 00:35:53,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/luxembourg/id-7083503.html,19.0,Luxembourg-Bonnevoie,1100,57.89473684210526,S,2021-06-05 00:35:53,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/beringen-mersch/id-7020457.html,15.0,Beringen (Mersch),950,63.333333333333336,S,2021-06-05 00:35:53,Studio in Beringen (Mersch)
https://www.athome.lu/en/rent/apartment/moutfort/id-6510892.html,50.0,Moutfort,980,19.6,S,2021-06-05 00:35:53,Studio in Moutfort
https://www.athome.lu/en/rent/apartment/differdange/id-7208332.html,30.0,Differdange,900,30.0,S,2021-06-05 00:35:53,Studio in Differdange
https://www.athome.lu/en/rent/apartment/beringen-mersch/id-7020377.html,18.0,Beringen (Mersch),950,52.77777777777778,S,2021-06-05 00:35:53,Studio in Beringen (Mersch)
https://www.athome.lu/en/rent/apartment/frisange/id-6182559.html,35.0,Frisange,1000,28.571428571428573,S,2021-06-05 00:35:53,Studio in Frisange
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7218516.html,50.0,Esch-sur-Alzette,1150,23.0,S,2021-06-05 00:35:53,Studio in 1 bedroom Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7191026.html,28.2,Luxembourg-Gasperich,1200,42.5531914893617,S,2021-06-05 00:35:53,Studio in Luxembourg-Gasperich
https://www.athome.lu/en/rent/apartment/kehlen/id-7177467.html,54.0,Kehlen,1200,22.22222222222222,S,2021-06-05 00:35:54,Apartment in 1 bedroom Kehlen
https://www.athome.lu/en/rent/apartment/differdange/id-6217995.html,36.49,Differdange,1050,28.775006851192103,S,2021-06-05 00:35:54,Studio in Differdange
https://www.athome.lu/en/rent/apartment/luxembourg/id-7125700.html,54.1,Luxembourg-Clausen,1200,22.181146025878004,S,2021-06-05 00:35:54,Studio in Luxembourg-Clausen
https://www.athome.lu/en/rent/apartment/luxembourg/id-7125709.html,50.82,Luxembourg-Clausen,1200,23.61275088547816,S,2021-06-05 00:35:54,Studio in Luxembourg-Clausen
https://www.athome.lu/en/rent/apartment/luxembourg/id-7135063.html,51.0,Luxembourg-Clausen,1150,22.54901960784314,S,2021-06-05 00:35:54,Studio in Luxembourg-Clausen
https://www.athome.lu/en/rent/apartment/luxembourg/id-7176063.html,44.42,Luxembourg-Clausen,1150,25.88923908149482,S,2021-06-05 00:35:54,Studio in Luxembourg-Clausen
https://www.athome.lu/en/rent/apartment/sandweiler/id-7213407.html,52.0,Sandweiler,1200,23.07692307692308,S,2021-06-05 00:35:54,Apartment in 1 bedroom Sandweiler
https://www.athome.lu/en/rent/apartment/ettelbruck/id-7202941.html,62.27,Ettelbruck,1050,16.86205235265778,S,2021-06-05 00:35:54,Apartment in 1 bedroom Ettelbruck
https://www.athome.lu/en/rent/apartment/luxembourg/id-7181986.html,32.0,Luxembourg-Centre ville,1150,35.9375,S,2021-06-05 00:35:54,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/larochette/id-7182149.html,76.0,Larochette,1150,15.13157894736842,S,2021-06-05 00:35:54,Apartment in 1 bedroom Larochette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7221234.html,40.0,Luxembourg-Limpertsberg,960,24.0,S,2021-06-05 00:35:54,Studio in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/bridel/id-7221038.html,38.0,Bridel,1200,31.57894736842105,S,2021-06-05 00:35:54,Apartment in Bridel
https://www.athome.lu/en/rent/apartment/luxembourg/id-7219466.html,15.0,Luxembourg-Bonnevoie,875,58.333333333333336,S,2021-06-05 00:35:54,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7219460.html,22.0,Luxembourg-Bonnevoie,1100,50.0,S,2021-06-05 00:35:54,Apartment in 1 bedroom Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7141175.html,30.0,Luxembourg-Limpertsberg,1100,36.66666666666666,S,2021-06-05 00:35:54,Studio in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/strassen/id-7204742.html,52.0,Strassen,1195,22.98076923076923,S,2021-06-05 00:35:54,Apartment in 1 bedroom Strassen
https://www.athome.lu/en/rent/apartment/roeser/id-7191582.html,65.0,Roeser,1100,16.923076923076923,S,2021-06-05 00:35:54,Apartment in 1 bedroom Roeser
https://www.athome.lu/en/rent/apartment/mondorf-les-bains/id-7213406.html,58.0,Mondorf-Les-Bains,1100,18.96551724137931,S,2021-06-05 00:35:55,Apartment in 1 bedroom Mondorf-Les-Bains
https://www.athome.lu/en/rent/apartment/boevange-clervaux/id-7136262.html,25.0,Boevange (Clervaux),850,34.0,S,2021-06-05 00:35:55,Studio in Boevange (Clervaux)
https://www.athome.lu/en/rent/apartment/schifflange/id-7210258.html,50.0,Schifflange,950,19.0,S,2021-06-05 00:35:55,Apartment in 1 bedroom Schifflange
https://www.athome.lu/en/rent/apartment/fennange/id-7210254.html,35.0,Fennange,950,27.142857142857142,S,2021-06-05 00:35:55,Studio in Fennange
https://www.athome.lu/en/rent/apartment/binsfeld/id-7210009.html,32.0,Binsfeld,800,25.0,S,2021-06-05 00:35:55,Studio in 1 bedroom Binsfeld
https://www.athome.lu/en/rent/apartment/binsfeld/id-7210010.html,47.0,Binsfeld,1100,23.404255319148938,S,2021-06-05 00:35:55,Apartment in 1 bedroom Binsfeld
https://www.athome.lu/en/rent/apartment/luxembourg/id-7120765.html,34.0,Luxembourg-Bonnevoie,1100,32.35294117647059,S,2021-06-05 00:35:55,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/hovelange/id-7206950.html,65.48,Hovelange,980,14.966401954795357,S,2021-06-05 00:35:55,Apartment in 1 bedroom Hovelange
https://www.athome.lu/en/rent/apartment/mondorf-les-bains/id-7206760.html,70.0,Mondorf-Les-Bains,1150,16.428571428571427,S,2021-06-05 00:35:55,Apartment in 1 bedroom Mondorf-Les-Bains
https://www.athome.lu/en/rent/apartment/luxembourg/id-7206470.html,35.0,Luxembourg-Centre ville,975,27.857142857142858,S,2021-06-05 00:35:55,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/septfontaines/id-7203521.html,88.0,Septfontaines,1200,13.636363636363637,S,2021-06-05 00:35:55,Apartment in 1 bedroom Septfontaines
https://www.athome.lu/en/rent/apartment/luxembourg/id-7202363.html,32.0,Luxembourg-Centre ville,1150,35.9375,S,2021-06-05 00:35:55,Studio in 1 bedroom Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/luxembourg/id-7171048.html,30.0,Luxembourg-Centre ville,1100,36.66666666666666,S,2021-06-05 00:35:55,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/luxembourg/id-7156585.html,35.0,Luxembourg-Gare,1200,34.285714285714285,S,2021-06-05 00:35:55,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/esch-sur-alzette/id-7196899.html,28.0,Esch-sur-Alzette,950,33.92857142857143,S,2021-06-05 00:35:55,Studio in Esch-sur-Alzette
https://www.athome.lu/en/rent/apartment/luxembourg/id-7191708.html,40.0,Luxembourg-Gare,1000,25.0,S,2021-06-05 00:35:55,Studio in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/luxembourg/id-7168816.html,22.0,Luxembourg-Cents,1000,45.45454545454545,S,2021-06-05 00:35:55,Studio in Luxembourg-Cents
https://www.athome.lu/en/rent/apartment/luxembourg/id-7187883.html,36.29,Luxembourg-Gare,1150,31.68917057040507,S,2021-06-05 00:35:55,Apartment in 1 bedroom Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/mondorf-les-bains/id-7181954.html,40.0,Mondorf-Les-Bains,850,21.25,S,2021-06-05 00:35:55,Apartment in 1 bedroom Mondorf-Les-Bains
https://www.athome.lu/en/rent/apartment/niederanven/id-7165782.html,32.0,Niederanven,1000,31.25,S,2021-06-05 00:35:55,Studio in 1 bedroom Niederanven
https://www.athome.lu/en/rent/apartment/luxembourg/id-7161986.html,50.0,Luxembourg-Belair,1200,24.0,S,2021-06-05 00:35:56,Apartment in 1 bedroom Luxembourg-Belair
https://www.athome.lu/en/rent/apartment/mondorf-les-bains/id-7154440.html,36.0,Mondorf-Les-Bains,850,23.61111111111111,S,2021-06-05 00:35:56,Studio in Mondorf-Les-Bains
https://www.athome.lu/en/rent/apartment/luxembourg/id-6856883.html,20.0,Luxembourg-Centre ville,1090,54.5,S,2021-06-05 00:35:56,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/mondorf-les-bains/id-4934703.html,42.22,Mondorf-Les-Bains,950,22.501184272856467,S,2021-06-05 00:35:56,Studio in Mondorf-Les-Bains
https://www.athome.lu/en/rent/apartment/luxembourg/id-6721511.html,48.0,Luxembourg-Gare,1150,23.95833333333333,S,2021-06-05 00:35:56,Apartment in Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/belval/id-6641922.html,40.0,Belval,1050,26.25,S,2021-06-05 00:35:56,Studio in Belval
https://www.athome.lu/en/rent/apartment/luxembourg/id-5549792.html,38.0,Luxembourg-Centre ville,1150,30.26315789473684,S,2021-06-05 00:35:56,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/luxembourg/id-6056482.html,26.0,Luxembourg-Centre ville,1050,40.38461538461539,S,2021-06-05 00:35:56,Studio in Luxembourg-Centre ville
https://www.athome.lu/en/rent/apartment/clervaux/id-6004206.html,55.0,Clervaux,900,16.363636363636363,S,2021-06-05 00:35:56,Apartment in 1 bedroom Clervaux
https://www.athome.lu/en/rent/apartment/luxembourg/id-6465600.html,30.0,Luxembourg-Gare,1200,40.0,S,2021-06-05 00:35:56,Apartment in 1 bedroom Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/luxembourg/id-7222325.html,20.0,Luxembourg-Bonnevoie,1100,55.0,S,2021-06-05 00:35:56,Studio in Luxembourg-Bonnevoie
https://www.athome.lu/en/rent/apartment/luxembourg/id-7125490.html,42.0,Luxembourg-Belair,1200,28.571428571428573,S,2021-06-05 00:35:56,Studio in Luxembourg-Belair
https://www.athome.lu/en/rent/apartment/luxembourg/id-7218564.html,30.0,Luxembourg-Limpertsberg,1100,36.66666666666666,S,2021-06-05 00:35:56,Studio in Luxembourg-Limpertsberg
https://www.athome.lu/en/rent/apartment/luxembourg/id-7222134.html,24.0,Luxembourg-Cessange,950,39.583333333333336,S,2021-06-05 00:35:56,Apartment in Luxembourg-Cessange
https://www.athome.lu/en/rent/apartment/mersch/id-7222080.html,46.41,Mersch,950,20.46972635207929,S,2021-06-05 00:35:56,Studio in 1 bedroom Mersch
https://www.athome.lu/en/rent/apartment/remich/id-7220288.html,62.0,Remich,1200,19.35483870967742,S,2021-06-05 00:35:56,Apartment in 1 bedroom Remich
https://www.athome.lu/en/rent/apartment/dudelange/id-7213834.html,55.0,Dudelange,1175,21.363636363636363,S,2021-06-05 00:35:56,Apartment in 1 bedroom Dudelange
https://www.athome.lu/en/rent/apartment/luxembourg/id-7219175.html,25.0,Luxembourg-Gare,1100,44.0,S,2021-06-05 00:35:56,Apartment in 1 bedroom Luxembourg-Gare
https://www.athome.lu/en/rent/apartment/warken/id-7221783.html,77.7,Warken,980,12.612612612612612,S,2021-06-05 00:35:56,Apartment in 1 bedroom Warken
https://www.athome.lu/en/rent/apartment/luxembourg/id-7221722.html,35.0,Luxembourg-Belair,1150,32.857142857142854,S,2021-06-05 00:35:57,Studio in Luxembourg-Belair
https://www.athome.lu/en/rent/apartment/bertrange/id-7221487.html,35.0,Bertrange,1100,31.428571428571427,S,2021-06-05 00:35:57,Studio in Bertrange
https://www.athome.lu/en/rent/apartment/dudelange/id-7221345.html,63.0,Dudelange,1200,19.047619047619047,S,2021-06-05 00:35:57,Apartment in 1 bedroom Dudelange
